NEW OFFICE,EST_ID,NEW TASK ID,NEW ENF TASK,EST_NAME
Patancheru,APHYD2234870000,40204,80102,VAARADHI CREATIONS PRIVATE LIMITED
Patancheru,APHYD2245784000,40204,80102,SOUTH VALLY INFRASTRUCTURE PRIVATE LIMITED
Patancheru,APHYD2256021000,40204,80102,INGROW RGIA VENTURES PRIVATE LIMITED
Patancheru,APHYD2269175000,40204,80102,VIJAYA LAKSHMI NARASIMHA AGRO (OPC) PRIVATE LIMITED
Patancheru,APHYD2280429000,40204,80102,MERAG PRIVATE LIMITED
Patancheru,APHYD2295723000,40204,80102,NUTROVIE FOODS PRIVATE LIMITED
Patancheru,APHYD2316284000,40204,80102,SMERKATO TECHNOLOGY PRIVATE LIMITED
Patancheru,APHYD2324104000,40204,80102,INTELLOGREEN SOLUTIONS PRIVATE LIMITED
Patancheru,APHYD2332264000,40204,80102,AWOL SOLUTIONS PRIVATE LIMITED
Patancheru,APHYD2341918000,40204,80102,GOODHEALTHPLUS NUTRITION INDIA PRIVATE LIMITED
Patancheru,APHYD2351481000,40204,80102,NEELAKESAV E LEARN PRIVATE LIMITED
Patancheru,APHYD2359399000,40204,80102,AUROBINDO SPICES PRIVATE LIMITED
Patancheru,APHYD2364931000,40204,80102,SPACE N HOME INFRA PROJECTS PRIVATE LIMITED
Patancheru,APHYD2374517000,40204,80102,V PIONEER (OPC) PRIVATE LIMITED
Patancheru,APHYD2380232000,40204,80102,TECHNOGEN DIGITAL PRIVATE LIMITED
Patancheru,APHYD2390250000,40204,80102,RATAN  RATNA FOODS PRIVATE LIMITED
Patancheru,APHYD2414495000,40204,80102,MONEYPLANT TECHNOLOGIES PRIVATE LIMITED
Patancheru,APHYD2420391000,40204,80102,AM ASSET PRIVATE LIMITED
Patancheru,APHYD2431213000,40204,80102,D LUXURIO PRIVATE LIMITED
Patancheru,APHYD2442439000,40204,80102,KLEITOS VENTURES PRIVATE LIMITED
Patancheru,APHYD2451703000,40204,80102,EXCELLOGIC IT SOLUTIONS PRIVATE LIMITED
Patancheru,APHYD2460855000,40204,80102,PROMO NEST PRIVATE LIMITED
Patancheru,APHYD2469529000,40204,80102,SHREE JAGANNATH ORES LIMITED
Patancheru,APHYD2484048000,40204,80102,AAIC INVESTMENTS PRIVATE LIMITED
Patancheru,APHYD2497320000,40204,80102,PROCOGNITIVE SOLUTIONS PRIVATE LIMITED
Patancheru,APHYD2502617000,40204,80102,OPENFUSION INDIA PRIVATE LIMITED
Patancheru,APHYD2511306000,40204,80102,STOCKPITCH PRIVATE LIMITED
Patancheru,APHYD2520743000,40204,80102,SEVENTH REALITY (OPC) PRIVATE LIMITED
Patancheru,APHYD2534073000,40204,80102,RAMKY SIGNATURE ONE PRIVATE LIMITED
Patancheru,APHYD2542867000,40204,80102,CAMPHOR INFO PRIVATE LIMITED
Patancheru,APHYD2555815000,40204,80102,PBC MEDICAL PRIVATE LIMITED
Patancheru,APHYD2561708000,40204,80102,KLO SPORTS PRIVATE LIMITED
Patancheru,APHYD2572062000,40204,80102,DOCS DIET (OPC) PRIVATE LIMITED
Patancheru,APHYD2581765000,40204,80102,GOUTAM HOSPITALS HYDERABAD PRIVATE LIMITED
Patancheru,APHYD2590797000,40204,80102,VAKAPI VAJRA SRIKAVACH GREENTECH PRIVATE LIMITED
Patancheru,APHYD2607567000,40204,80102,SALAXY TECHNOLOGIES PRIVATE LIMITED
Patancheru,APHYD2618125000,40204,80102,EVERMARK SEZ DEVELOPERS PRIVATE LIMITED
Patancheru,APHYD2629174000,40204,80102,INTONE HOLDINGS PRIVATE LIMITED
Patancheru,APHYD2638117000,40204,80102,BAKKAR HOSSAIN
Patancheru,APHYD2644726000,40204,80102,HWD MODULAR PRIVATE LIMITED
Patancheru,APHYD2659948000,40204,80102,M.S.R. KARTHIKEYA CONSTRUCTIONS PRIVATE LIMITED
Patancheru,APHYD2665588000,40204,80102,DOOTHPLUS INNOVATIONS PRIVATE LIMITED
Patancheru,APHYD2675118000,40204,80102,HARIPRIYA AGRO ENTERPRISES PRIVATE LIMITED
Patancheru,APHYD2688171000,40204,80102,CLICKCLICKBOOM PRIVATE LIMITED
Patancheru,APHYD2695024000,40204,80102,IRA ORGANIC CITY PRIVATE LIMITED
Patancheru,APHYD2699270000,40204,80102,OBBREE SYSTEMS PRIVATE LIMITED
Patancheru,APHYD2702226000,40204,80102,CSECURE NETWORKS PRIVATE LIMITED
Patancheru,APHYD2712697000,40204,80102,EMASTER GROWTH (OPC) PRIVATE LIMITED
Patancheru,APHYD2718196000,40204,80102,GANDIVA IT SERVICES PRIVATE LIMITED
Patancheru,APHYD2727240000,40204,80102,LITUS TECHNOLOGIES PRIVATE LIMITED
Patancheru,APHYD2734061000,40204,80102,AURIDENE TECHNOLOGIES
Patancheru,APHYD2746649000,40204,80102,KASS INFRATECH PRIVATE LIMITED
Patancheru,APHYD2753141000,40204,80102,JAMA WEALTH ASSET MANAGEMENT PRIVATE LIMITED
Patancheru,APHYD2761698000,40204,80102,OLYMPICA TECHNOLOGIES PRIVATE LIMITED
Patancheru,APHYD2771200000,40204,80102,CASPIAN FOUNDATION
Patancheru,APHYD2781754000,40204,80102,POMONA LOGISTICS PRIVATE LIMITED
Patancheru,APHYD2794948000,40204,80102,KASOJU'S DIAMARTS PRIVATE LIMITED
Patancheru,APHYD2804619000,40204,80102,STONESPARK INFRA PRIVATE LIMITED
Patancheru,APHYD2814157000,40204,80102,360EX TECHNOLOGIES PRIVATE LIMITED
Patancheru,APHYD2820830000,40204,80102,NAIMDBS TECHNOLOGIES PRIVATE LIMITED
Patancheru,APHYD2836047000,40204,80102,ANVS ENDEAVOURS PRIVATE LIMITED
Patancheru,APHYD2845216000,40204,80102,FARDHA INFOTECH PRIVATE LIMITED
Patancheru,APHYD2852398000,40204,80102,SERENA PRIDE SPA  SALON PRIVATE LIMITED
Patancheru,APHYD2865731000,40204,80102,BIOME GAS PRIVATE LIMITED
Patancheru,APHYD2884741000,40204,80102,SONA NETWORKS PRIVATE LIMITED
Patancheru,APHYD2897617000,40204,80102,RIDHIRA ZEN RESORT PRIVATE LIMITED
Patancheru,APHYD2905240000,40204,80102,MARVITECH GLOBAL PRIVATE LIMITED
Patancheru,APHYD2913592000,40204,80102,GLOBALARENA6 SPORTS PRIVATE LIMITED
Patancheru,APHYD2926270000,40204,80102,ANVS DREAM TOWN PRIVATE LIMITED
Patancheru,APHYD2936367000,40204,80102,KINGSTON CONSTRUCTION PRIVATE LIMITED
Patancheru,APHYD2947656000,40204,80102,NNG REALTY PRIVATE LIMITED
Patancheru,APHYD2967944000,40204,80102,UNIKINETIX ENERGY PRIVATE LIMITED
Patancheru,APHYD2979614000,40204,80102,XAUTOMATION SOLUTIONS PRIVATE LIMITED
Patancheru,APHYD2990135000,40204,80102,ANVITA KP PRIVATE LIMITED
Patancheru,APHYD2995618000,40204,80102,NOMIZO HR SOLUTIONS PRIVATE LIMITED
Patancheru,APHYD2997590000,40204,80102,MADHURAM STUDIOS PRIVATE LIMITED
Patancheru,APHYD3001542000,40204,80102,ALPL PROJECTS PRIVATE LIMITED
Patancheru,APHYD3017944000,40204,80102,MINDFORE TECHNOLOGIES INDIA PRIVATE LIMITED
Patancheru,APHYD3023608000,40204,80102,RATIONAL SOLUTIONS PRIVATE LIMITED
Patancheru,APHYD3037799000,40204,80102,HYDROWVERSE PRIVATE LIMITED
Patancheru,APHYD3042190000,40204,80102,ETHEONIX INNOVATIONS PRIVATE LIMITED
Patancheru,APHYD3046104000,40204,80102,EXTREMEX TECHNOLOGIES PRIVATE LIMITED
Patancheru,APHYD3049588000,40204,80102,BARLAPUDI ENTERPRISES PRIVATE LIMITED
Patancheru,APHYD3064149000,40204,80102,VARDAAN DATA SCIENCES PRIVATE LIMITED
Patancheru,APHYD3077887000,40204,80102,KAPIL ENERGY SOLUTIONS PRIVATE LIMITED
Patancheru,APHYD3086008000,40204,80102,D.S.R. GROUPS MANAGEMENT SERVICES
Patancheru,APHYD3094391000,40204,80102,ARJUNA ROBOTICS (OPC) PRIVATE LIMITED
Patancheru,APHYD3099945000,40204,80102,BIGRAPH SOLUTIONS PRIVATE LIMITED
Patancheru,APHYD3106132000,40204,80102,RETSU SAMA PRIVATE LIMITED
Patancheru,APHYD3113400000,40204,80102,EARTHS PREMIUM NUTRITION AND HEALTH PRIVATE LIMITED
Patancheru,APHYD3121800000,40204,80102,FIXITY LEARNINGPAD PRIVATE LIMITED
Patancheru,APHYD3127587000,40204,80102,GLOBAL SECURITY GROUP
Patancheru,APHYD3134310000,40204,80102,ZEITGEIST SOLUTIONS PRIVATE LIMITED
Patancheru,APHYD3135920000,40204,80102,RISE INFINITY INTERACTIVE PRIVATE LIMITED
Patancheru,APHYD3145164000,40204,80102,WHITE RAINBOW SERVICES AND SOLUTIONS PRIVATE LIMITED
Patancheru,APHYD3152740000,40204,80102,MAHPATRAM CONSULTING AND COACH CIRCLE PRIVATE LIMITED
Patancheru,APHYD3157419000,40204,80102,ANTRO-PAI TECHNOLOGIES PRIVATE LIMITED
Patancheru,APHYD3164251000,40204,80102,NEIGHBOURCRAFT PRIVATE LIMITED
Patancheru,APHYD3171525000,40204,80102,MANIKANTHA FACILITY MANAGEMENT SERVICES
Patancheru,APHYD3176345000,40204,80102,CLIMASOL PRIVATE LIMITED
Patancheru,APHYD3189302000,40204,80102,JANAKIBHUVI STUDIOS (OPC) PRIVATE LIMITED
Patancheru,APHYD3194076000,40204,80102,DL QUANTUM TECHNOS PRIVATE LIMITED
Patancheru,APHYD3203126000,40204,80102,BRIDGEQUEST INFOTECH PRIVATE LIMITED
Patancheru,APHYD3212441000,40204,80102,THREE DOTS FINE ARTS PRIVATE LIMITED
Patancheru,APHYD3221057000,40204,80102,HORSEFLY GLOBAL PRIVATE LIMITED
Patancheru,APHYD3227313000,40204,80102,GOWRI ENGINEERING & CONSTRUCTION PRIVATE LIMITED
Patancheru,APHYD3232780000,40204,80102,PAXPASS PRIVATE LIMITED
Patancheru,APHYD3239531000,40204,80102,BHGK FOODS & BEVERAGES PRIVATE LIMITED
Patancheru,APHYD3244037000,40204,80102,FYNX LABS PRIVATE LIMITED
Patancheru,APHYD3249834000,40204,80102,FINCREST INFORMATION SERVICES PRIVATE LIMITED
Patancheru,APHYD3255131000,40204,80102,RAAMANJANOICS DIGITAL PLATFORM PRIVATE LIMITED
Patancheru,APHYD3261181000,40204,80102,TRANGLA INNOVATIONS PRIVATE LIMITED
Patancheru,APHYD3267975000,40204,80102,INGENIOUS CODE INVENTIONS PRIVATE LIMITED
Patancheru,APHYD3271911000,40204,80102,FREEDLAND VISIONARY ENTERPRISES PRIVATE LIMITED
Patancheru,APHYD3279834000,40204,80102,QROPS ADVISORY SERVICES PRIVATE LIMITED
Patancheru,APHYD3287838000,40204,80102,BIPROC INFRA PRIVATE LIMITED
Patancheru,APHYD3292251000,40204,80102,MPM ALTIS PRIVATE LIMITED
Patancheru,APHYD3301325000,40204,80102,TOWN LINK INFRA PRIVATE LIMITED
Patancheru,APHYD3311082000,40204,80102,MAHARSHVERSE APPAREL'S & FASHIONS PRIVATE LIMITED
Patancheru,APHYD3314230000,40204,80102,FREEDLAND SMART MEAT PRIVATE LIMITED
Patancheru,APHYD3319609000,40204,80102,ECHOPINE SERVICES PRIVATE LIMITED
Patancheru,APHYD3322677000,40204,80102,HYCON LABORATORIES PRIVATE LIMITED
Patancheru,APHYD3327006000,40204,80102,STRING FOREX PRIVATE LIMITED
Patancheru,APHYD3332655000,40204,80102,RIDGEFAIR TECHNOLOGIES PRIVATE LIMITED
Patancheru,APHYD3338880000,40204,80102,ARYCO PROPERTIES PRIVATE LIMITED
Patancheru,APHYD3343643000,40204,80102,LEENAR GREENTECH
Patancheru,APHYD3353605000,40204,80102,PLOVI SOFTWARE PRIVATE LIMITED
Patancheru,APHYD3358692000,40204,80102,SUTAKNEV SOLUTIONS PRIVATE LIMITED
Patancheru,APHYD3364956000,40204,80102,VIHARI INFRA
Patancheru,APHYD3370720000,40204,80102,SRASHTA EUDEMONIA (OPC) PRIVATE LIMITED
Patancheru,APHYD3377825000,40204,80102,BALAJI MEDICALS AND GENERAL
Patancheru,APHYD3382601000,40204,80102,OGHA TRAINING SERVICES PRIVATE LIMITED
Patancheru,APHYD3387564000,40204,80102,POSVALLO TECHNOLOGIES
Patancheru,APHYD3394881000,40204,80102,WINNOW IT SERVICES PRIVATE LIMITED
Patancheru,APHYD3403989000,40204,80102,RISENSUN DIGITIZATION PRIVATE LIMITED
Patancheru,APHYD3407580000,40204,80102,CLOUDSERV SYSTEMS INDIA PRIVATE LIMITED
Patancheru,APHYD3420575000,40204,80102,RAJAPUSHPA ASSET MANAGEMENT LLP
Patancheru,APHYD0052302000,40205,80102,CONCENTRIX CATALYST TECHNOLOGIES PRIVATE LIMITED
Patancheru,APHYD0024007000,40205,80102,NTT DATA INFORMATION PROCESSING SERVICES PRIVATE LIMITED
Patancheru,APHYD1468990000,40205,80102,ZEN3 INFOSOLUTIONS PRIVATE LIMITED
Patancheru,APHYD0029903000,40205,80102,KARVY STOCK BROKING LTD
Patancheru,APHYD0052091000,40205,80102,"MICROSOFT GLOBAL SERVICE CENTRE INDIA PVT.LTD.,"
Patancheru,APHYD0047924000,40205,80102,VSOFT TECHNOLOGIES PRIVATE LIMITED
Patancheru,APHYD0063385000,40205,80102,GREEN GOLD ANIMATION PRIVATE LIMITED
Patancheru,APHYD0064686000,40205,80102,NGA HR (INDIA) PRIVATE LIMITED
Patancheru,APHYD0018829000,40205,80102,KMC CONSTRUCTIONS LTD
Patancheru,APHYD1385935000,40205,80102,SOUTH INDIA SHOPPING MALL
Patancheru,APHYD0056373000,40205,80102,LAXAI LIFE SCIENCES PRIVATE LIMITED
Patancheru,APHYD1991075000,40205,80102,NEWTECH BUILDHOME PRIVATE LIMITED
Patancheru,APHYD1562606000,40205,80102,INFOMERICA (INDIA) PVT LTD
Patancheru,APHYD0064836000,40205,80102,"IT CONVERGENCE PROFESSIONAL SERVICES PRIVATE LTD.,"
Patancheru,APHYD2583789000,40205,80102,IP MSW SOLUTION PRIVATE LIMITED
Patancheru,APHYD1972759000,40205,80102,DELICATESSEN ENGINEERING SERVICES PRIVATE LIMITED
Patancheru,APHYD2963055000,40205,80102,EASTMAN CHEMICAL INDIA PRIVATE LIMITED
Patancheru,APHYD1682168000,40205,80102,SLN TERMINUS HOTELS & RESORTS PRIVATE LIMITED
Patancheru,APHYD1649910000,40205,80102,QSFT INDIA PRIVATE LIMITED
Patancheru,APHYD0073366000,40205,80102,COFORGE SF PRIVATE LIMITED
Patancheru,APHYD1373066000,40205,80102,ARTH DESIGNBUILD INDIA PRIVATE LIMITED
Patancheru,APHYD1746135000,40205,80102,HSO INDIA PRIVATE LIMITED
Patancheru,APHYD1301682000,40205,80102,INVECAS TECHNOLOGIES PRIVATE LIMITED
Patancheru,APHYD2509192000,40205,80102,AURO VACCINES PRIVATE LIMITED
Patancheru,APHYD1840037000,40205,80102,DICKINSON TECHNOLOGY CONSULTING SERVICES PRIVATE LIMITED
Patancheru,APHYD2063537000,40205,80102,ARETE-IR LLP
Patancheru,APHYD1312300000,40205,80102,INNOVACX TECH LABS PRIVATE LIMITED
Patancheru,APHYD1498128000,40205,80102,MAGELLANIC CLOUD LIMITED
Patancheru,APHYD1787720000,40205,80102,ROBOMATIC PRECON PRIVATE LIMITED
Patancheru,APHYD2017922000,40205,80102,OTIS GLOBAL SERVICES CENTER  PRIVATE LIMITED
Patancheru,APHYD1747138000,40205,80102,MODAK ANALYTICS L L P
Patancheru,APHYD0072867000,40205,80102,PANDORA R&D LABS PRIVATE LIMITED
Patancheru,APHYD3121536000,40205,80102,SOCIAL BEE HOSPITALITY PRIVATE LIMITED
Patancheru,APHYD0056929000,40205,80102,ORBCOMM TECHNOLOGIES INDIA PRIVATE LIMITED
Patancheru,APHYD0081701000,40205,80102,KONY IT SERVICES PRIVATE LIMITED
Patancheru,APHYD0063395000,40205,80102,"ENVIRONMENT PROTECTION TRAINING & RESEARCH INSTITUTE,"
Patancheru,APHYD0072350000,40205,80102,"DURA AUTOMOTIVE SERVICES (I) PVT LTD.,"
Patancheru,APHYD1685391000,40205,80102,NOOOR TECHNOLOGIES PRIVATE LIMITED
Patancheru,APHYD2491140000,40205,80102,LOYALTY METHODS PRIVATE LIMITED
Patancheru,APHYD2656130000,40205,80102,TECHMATIC SYSTEMS INDIA PRIVATE LIMITED
Patancheru,APHYD3224207000,40205,80102,GENZEON (INDIA) PRIVATE LIMITED
Patancheru,APHYD1533659000,40205,80102,ERWIN INDIA PRIVATE LIMITED
Patancheru,APHYD1676837000,40205,80102,VERSATILE MOBITECH PRIVATE LIMITED
Patancheru,APHYD2171980000,40205,80102,GITHUB INDIA PRIVATE LIMITED
Patancheru,APHYD1809391000,40205,80102,ELEMENTS CLOTHING LLP
Patancheru,APHYD1816587000,40205,80102,BPK TECH SERVICES INDIA PRIVATE LIMITED
Patancheru,APHYD0064352000,40205,80102,INSTITUTE OF INSURANCE AND RISK MANAGEMENT
Patancheru,APHYD1437855000,40205,80102,KARACHI BAKERY FORUM
Patancheru,APHYD2853676000,40205,80102,KAPIL KNOWLEDGE HUB PRIVATE LIMITED
Patancheru,APHYD2951029000,40205,80102,BELL TECHLOGIX INDIA PRIVATE LIMITED
Patancheru,APHYD2112594000,40205,80102,BRIDGERA INDIA PRIVATE LIMITED
Patancheru,APHYD2225049000,40205,80102,EARTHBOX VENTURES PRIVATE LIMITED
Patancheru,APHYD1845813000,40205,80102,QUANTUM DATA ENGINES INDIA PRIVATE LIMITED
Patancheru,APHYD0017794000,40205,80102,"ENGINEERING STAFF COLLEGE OF INDIA,"
Patancheru,APHYD0043746000,40205,80102,PRERANA WALDORF SCHOOL
Patancheru,APHYD1032474000,40205,80102,CORE COMPETE PRIVATE LIMITED
Patancheru,APHYD0061999000,40205,80102,CGC CONVERSE TECHNOLOGIES PVT.LTD
Patancheru,APHYD0081761000,40205,80102,5Y BUSINESS SOLUTIONS PRIVATE LIMITED
Patancheru,APHYD0022260000,40205,80102,BOMBAY MANAGEMENT SERVICES
Patancheru,APHYD0059638000,40205,80102,DIVYASREE NSL INFRASTRUCTURE PVT LTD
Patancheru,APHYD1995996000,40205,80102,SYSOREX INDIA LIMITED
Patancheru,APHYD2000554000,40205,80102,CAPTUM IT PRIVATE LIMITED
Patancheru,APHYD1825805000,40205,80102,VISTA FUTURA DEVELOPERS INDIA LLP
Patancheru,APHYD2574743000,40205,80102,TRICE SYSTEMS PRIVATE LIMITED
Patancheru,APHYD1958653000,40205,80102,ONION CREDIT PRIVATE LIMITED
Patancheru,APHYD2291737000,40205,80102,RMES INDIA PRIVATE LIMITED
Patancheru,APHYD2293849000,40205,80102,IRA REALITY TECH PRIVATE LIMITED
Patancheru,APHYD2363641000,40205,80102,KOTHAKONDA VAMSI KRISHNA
Patancheru,APHYD1746443000,40205,80102,INFOMAGNUS TECHNOLOGIES INDIA PRIVATE LIMITED
Patancheru,APHYD2049308000,40205,80102,SHYAM INTELLIGENCE SECURITY
Patancheru,APHYD1810971000,40205,80102,VVC LIFESTYLE
Patancheru,APHYD1822291000,40205,80102,M.R.ENTERPRISES
Patancheru,APHYD2230473000,40205,80102,CALLNATION SERVICES PRIVATE LIMITED
Patancheru,APHYD2282554000,40205,80102,TCP WAVE PRIVATE LIMITED
Patancheru,APHYD2835476000,40205,80102,PANFISH SOLUTIONS PRIVATE LIMITED
Patancheru,APHYD2450171000,40205,80102,SINTERX PHARMA PRIVATE LIMITED
Patancheru,APHYD2280277000,40205,80102,MESMOR STUDIO PRIVATE LIMITED
Patancheru,APHYD2364004000,40205,80102,KEYBLOCKS STRATEGY CONSULTING PRIVATE LIMITED
Patancheru,APHYD2411735000,40205,80102,INFIPLUS TECHNOLOGIES PRIVATE LIMITED
Patancheru,APHYD2915894000,40205,80102,CLOUDSWOOD CONSTRUCTIONS PRIVATE LIMITED
Patancheru,APHYD2556071000,40205,80102,INFOAJAX CONSULTING PRIVATE LIMITED
Patancheru,APHYD3157167000,40205,80102,FRUGAL PRODUCT SERVICES LLP
Patancheru,APHYD2245475000,40205,80102,FRUGALHACKS PRIVATE LIMITED
Patancheru,APHYD2860392000,40205,80102,CES NEOSILICA INDIA LLP
Patancheru,APHYD2084410000,40205,80102,KCS SOFTWARE SOLUTIONS PRIVATE LIMITED
Patancheru,APHYD2084537000,40205,80102,GOOGLE INDIA DIGITAL SERVICES PRIVATE LIMITED
Patancheru,APHYD0081147000,40205,80102,HIMAGIRI HOSPITALS PVT LTD
Patancheru,APHYD1018480000,40205,80102,HILL RIDGE VILLAS OWNERS ASSOCIATION
Patancheru,APHYD2540217000,40205,80102,REQOLENTQUALITY LABS PRIVATE LIMITED
Patancheru,APHYD2557067000,40205,80102,A K ELECTRICAL WORKS
Patancheru,APHYD1568217000,40205,80102,ASTRA DATA SERVICES PRIVATE LIMITED
Patancheru,APHYD1729854000,40205,80102,SIVALTECH PRIVATE LIMITED
Patancheru,APHYD1418663000,40205,80102,UNIFY IT SOLUTIONS PRIVATE LIMITED
Patancheru,APHYD1566445000,40205,80102,VOLKTEK COMMUNICATIONS PRIVATE LIMITED
Patancheru,APHYD2396806000,40205,80102,PRYM SHARED SERVICES INDIA PRIVATE LIMITED
Patancheru,APHYD2541621000,40205,80102,AAPOON DIGITAL PRIVATE LIMITED
Patancheru,APHYD3294742000,40205,80102,FOOD CREEPERS
Patancheru,APHYD1392858000,40205,80102,BABBAN SINGH
Patancheru,APHYD2251850000,40205,80102,GEALAN PRIVATE LIMITED
Patancheru,APHYD2422629000,40205,80102,MANJEERA DIGITAL SYSTEMS PRIVATE LIMITED
Patancheru,APHYD2936347000,40205,80102,GREENAPPLE ENTERPRISES PRIVATE LIMITED
Patancheru,APHYD1451777000,40205,80102,LIVING WATER
Patancheru,APHYD2087749000,40205,80102,LIGHTNING INSIGHTS PRIVATE LIMITED
Patancheru,APHYD2117866000,40205,80102,INOVAR CONSULTING
Patancheru,APHYD2554607000,40205,80102,EQUAL IDENTITY PRIVATE LIMITED
Patancheru,APHYD2558465000,40205,80102,SIMPLYBIZ PRIVATE LIMITED
Patancheru,APHYD0014301000,40205,80102,VIKARABAD PULP PAPER MILLS
Patancheru,APHYD0072653000,40205,80102,"AVEVA SOFTWARE INDIA PVT LTD.,"
Patancheru,APHYD1736855000,40205,80102,VASUNDHARA CONSTRUCTIONS PRIVATE LIMITED
Patancheru,APHYD1739877000,40205,80102,TERRA DRONE INDIA PRIVATE LIMITED
Patancheru,APHYD2415465000,40205,80102,VERVON TECHNOLOGIES PRIVATE LIMITED
Patancheru,APHYD2433300000,40205,80102,CITIUS SOLUTIONS PRIVATE LIMITED
Patancheru,APHYD0002962000,40205,80102,ANDHRA MECHANICAL - ELECTRICAL INDUSTRIES LTD.
Patancheru,APHYD0032979000,40205,80102,CNO IT SERVICES (I) P LTD
Patancheru,APHYD1564737000,40205,80102,MYTRAH VAYU (MANJIRA) PRIVATE LIMITED
Patancheru,APHYD1564741000,40205,80102,MYTRAH VAYU PENNAR PRIVATE LIMITED
Patancheru,APHYD2227610000,40205,80102,3S ENVITECH PRIVATE LIMITED
Patancheru,APHYD2361038000,40205,80102,INNSKILL TECHNOLOGIES PRIVATE LIMITED
Patancheru,APHYD3129430000,40205,80102,KREAAS TECHNOLOGY SOLUTIONS PRIVATE LIMITED
Patancheru,APHYD3146013000,40205,80102,EION TECHNOLOGY
Patancheru,APHYD1654341000,40205,80102,MORDOR INTELLIGENCE LLP
Patancheru,APHYD1717666000,40205,80102,MIGROCER SERVICES PRIVATE LIMITED
Patancheru,APHYD2304536000,40205,80102,FEASTBELL FOODS LLP
Patancheru,APHYD2373795000,40205,80102,MNC SECURITY SERVICES PRIVATE LIMITED
Patancheru,APHYD2753323000,40205,80102,NABIUL SEKH
Patancheru,APHYD2883729000,40205,80102,H B LEISURE GAMES LLP
Patancheru,APHYD0072976000,40205,80102,PI INTERNATIONAL GLOBAL SOLUTIONS PRIVATE LIMITED
Patancheru,APHYD0073663000,40205,80102,BINDU URJA INFRASTRUCTURE LIMITED
Patancheru,APHYD1589344000,40205,80102,QUALITY IDEAS CYBERTECH PRIVATE LIMITED
Patancheru,APHYD1616104000,40205,80102,GOLDEN SUN TECHNOLOGY PRIVATE LIMITED
Patancheru,APHYD2170602000,40205,80102,MANASA EDUCATIONAL SOCIETY
Patancheru,APHYD2191365000,40205,80102,KAPIL AGRO FARM INDIA PRIVATE LIMITED
Patancheru,APHYD2871790000,40205,80102,CRESEN SOLUTIONS PRIVATE LIMITED
Patancheru,APHYD3072656000,40205,80102,SRI MUKUNDA MANPOWER SERVICES
Patancheru,APHYD0064780000,40205,80102,AGSRI AGRICULTURAL SERVICES PVT LTD
Patancheru,APHYD1029231000,40205,80102,MYTRAH VAYU (INDRAVATI) PRIVATE LIMITED
Patancheru,APHYD1524682000,40205,80102,SMARTWORKZ DIGITAL PRIVATE LIMITED
Patancheru,APHYD1535082000,40205,80102,M R S ELECTRICAL AND ELECTRONICS
Patancheru,APHYD1917523000,40205,80102,ITECHVERSITY SOLUTIONS PRIVATE LIMITED
Patancheru,APHYD1971511000,40205,80102,BRANDSTORES ENTERPRISES
Patancheru,APHYD2196376000,40205,80102,ECOSLEEK TECH PRIVATE LIMITED
Patancheru,APHYD2232446000,40205,80102,SPARKLES EDUCORP FOUNDATION
Patancheru,APHYD2579323000,40205,80102,MASALA TECH F&B LLP
Patancheru,APHYD2624633000,40205,80102,CAMSECURE AI PRIVATE LIMITED
Patancheru,APHYD2820134000,40205,80102,DEVBOX SOFTWARE PRIVATE LIMITED
Patancheru,APHYD2872968000,40205,80102,WITTYSHOP INDIA
Patancheru,APHYD3059391000,40205,80102,SREENIDHI GLOBAL SCHOOL
Patancheru,APHYD3094674000,40205,80102,WEGOFIN DIGITAL SOLUTIONS PRIVATE LIMITED
Patancheru,APHYD0041925000,40205,80102,GAUTHAM EDUCATIONAL ACADEMY
Patancheru,APHYD0042038000,40205,80102,SRI VIJAYA BHARATI EDUCATIONAL SOCIETY
Patancheru,APHYD1053403000,40205,80102,MEDFIN INDIA PRIVATE LIMITED
Patancheru,APHYD1350640000,40205,80102,GODHA INFRASTRUCTIONS INDIA PRIVATE LIMITED
Patancheru,APHYD1562217000,40205,80102,DEEKSHA ENTERPRISES
Patancheru,APHYD1564760000,40205,80102,MYTRAH VAYU URJA PRIVATE LIMITED
Patancheru,APHYD2073347000,40205,80102,SRI RANGANAYAKA SWAMY ENTERPRISES
Patancheru,APHYD2074078000,40205,80102,PROFOUND INFRA
Patancheru,APHYD2365977000,40205,80102,DXCHANGE TECHNOLOGIES PRIVATE LIMITED
Patancheru,APHYD2411804000,40205,80102,DAKSHIN INFRASTRUCTURES PRIVATE LIMITED
Patancheru,APHYD2589973000,40205,80102,LOCKET FACILITY SERVICES
Patancheru,APHYD2597930000,40205,80102,CONTROTURE E COMMERCE PRIVATE LIMITED
Patancheru,APHYD2750850000,40205,80102,LOCOMINDS TECHNOLOGIES PRIVATE LIMITED
Patancheru,APHYD2753265000,40205,80102,PRAVAKAR ROUT
Patancheru,APHYD3033780000,40205,80102,A B Construction
Patancheru,APHYD3053889000,40205,80102,QUANTUMREACH PRIVATE LIMITED
Patancheru,APHYD3267485000,40205,80102,SHIVASATYA ENGINEERING SERVICES PRIVATE LIMITED
Patancheru,APHYD3272223000,40205,80102,SAYATHI
Patancheru,APHYD3418938000,40205,80102,DOTSOFT BUSINESS SOLUTIONS PRIVATE LIMITED
Patancheru,APHYD3419241000,40205,80102,NSRV FOODS INDIA PRIVATE LIMITED
Patancheru,APHYD3428005000,40205,80102,FUSKI VENTURES PRIVATE LIMITED
